trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
125	26	0	6	4	1	1	5	0.0	1	2012	4	2	1	0.0	61	0	1	2	961	0.241666667	0.055	0.19305555600000002	0.0	0.016666667	0.0	0	0.056111111	0.0	0.19	0.0	0.049505
126	26	1	0	4	3	1	1	1.0	1	2012	4	2	1	11.0	59	1	1	2	2016	0.462222222	0.145	0.164444444	0.0	0.091944444	0.0	0	0.075555556	1.5	0.28	0.0	0.125
127	26	1	1	4	3	1	1	1.0	1	2012	4	2	1	13.75	59	1	1	2	2016	0.45083333299999995	0.136388889	0.161944444	0.0	0.060555555999999996	0.0	0	0.082777778	1.5	0.29	0.0	0.191275
128	26	1	2	4	3	1	1	1.0	1	2012	4	2	1	15.5	59	1	1	2	2016	0.462222222	0.145	0.164444444	0.0	0.091944444	0.0	0	0.08583333300000001	1.5	0.29	0.0	0.365696
129	26	1	3	4	5	1	1	1.0	1	2012	4	2	1	15.91666667	59	1	1	2	3347	0.775833333	0.207777778	0.15916666699999998	0.0	0.3475	0.0	0	0.163333333	1.5	0.54	0.0	0.248299
130	26	1	4	4	3	1	1	1.0	1	2012	4	2	1	17.08333333	59	1	1	2	4309	1.1705555559999998	0.368888889	0.251666667	0.18333333300000001	0.0	0.0	0	0.216944444	2.5	0.75	0.0	0.27528800000000003
131	27	0	0	3	3	6	5	0.0	1	2012	4	2	1	9.083333332999999	79	0	1	0	15832	3.702777778	1.188055556	0.22888888899999998	0.65	0.0	0.083333333	1	1.0130555559999999	0.0	2.6	10.5	0.627091
132	27	0	1	3	3	6	5	0.0	1	2012	4	2	1	16.25	79	0	1	0	15832	3.794444444	1.2430555559999998	0.34194444399999996	0.36666666700000006	0.0	0.11666666699999999	1	1.030833333	0.0	2.61	10.5	0.605228
133	27	1	0	3	3	6	5	0.0	1	2012	4	2	1	9.083333332999999	71	1	1	0	15832	3.702777778	1.188055556	0.22888888899999998	0.65	0.0	0.083333333	1	1.0130555559999999	0.0	2.6	10.5	0.627091
134	27	1	1	3	3	6	5	0.0	1	2012	4	2	1	12.5	71	1	1	0	15832	3.794444444	1.2430555559999998	0.34194444399999996	0.433333333	0.0	0.133333333	1	0.916111111	0.0	2.51	10.5	0.564281
135	28	0	0	4	3	1	5	0.0	1	2012	4	2	1	10.0	84	0	1	2	830	0.306388889	0.08583333300000001	0.252222222	0.066666667	0.0	0.0	0	0.105	0.0	0.33	0.0	0.14021199999999998
136	28	0	1	4	3	1	5	0.0	1	2012	4	2	1	11.16666667	84	0	1	2	830	0.308888889	0.074444444	0.159722222	0.133333333	0.0	0.0	0	0.123055556	0.0	0.35	0.0	0.0948081
137	28	0	2	4	3	1	5	0.0	1	2012	4	2	1	18.0	84	0	1	2	6811	1.753333333	0.658055556	0.2575	0.333333333	0.0	0.0	0	0.327777778	0.0	1.12	0.0	0.30678
138	28	0	3	4	3	1	5	0.0	1	2012	4	2	1	21.08333333	84	0	1	2	6811	1.677777778	0.5375	0.09777777800000001	0.0	0.5166666670000001	0.0	0	0.2825	0.0	1.11	0.0	0.139626
139	29	0	0	3	1	1	1	1.0	1	2012	4	2	1	13.0	62	0	0	1	6161	2.361111111	0.601666667	0.129722222	0.18333333300000001	0.228333333	0.1	1	0.374166667	3.0	1.27	0.0	0.35783200000000004
140	29	0	1	3	1	1	1	1.0	1	2012	4	2	1	22.0	62	0	0	1	6161	2.369166667	0.561666667	0.163888889	0.0	0.36666666700000006	0.0	0	0.283333333	1.5	1.13	0.0	0.30294099999999996
141	29	1	0	3	1	1	1	1.0	1	2012	4	2	1	13.0	54	1	0	1	6161	2.361111111	0.601666667	0.129722222	0.18333333300000001	0.228333333	0.1	1	0.374166667	3.0	1.27	0.0	0.35783200000000004
142	29	1	1	3	1	1	1	1.0	1	2012	4	2	1	22.0	54	1	0	1	6161	2.369166667	0.561666667	0.163888889	0.0	0.36666666700000006	0.0	0	0.283333333	1.5	1.13	0.0	0.30294099999999996
143	29	2	0	4	1	1	1	1.0	1	2012	4	2	1	11.0	34	1	1	1	8362	2.201388889	0.7	0.26	0.36666666700000006	0.0	0.0	0	0.331111111	0.0	1.49	0.0	0.355705
144	29	2	1	4	1	1	1	1.0	1	2012	4	2	1	21.0	34	1	1	1	8362	2.2166666669999997	0.7263888890000001	0.285555556	0.25	0.0	0.0	0	0.308055556	0.0	1.56	0.0	0.281335
145	30	0	0	3	3	2	1	1.0	1	2012	4	2	1	11.0	34	1	1	1	4718	1.190833333	0.366111111	0.040277778	0.0	0.586111111	0.095	1	0.36666666700000006	3.0	0.82	0.0	0.483333
146	30	0	1	1	5	2	1	1.0	1	2012	4	2	1	13.0	34	1	1	1	288	0.075555556	0.048333333	0.062222222	0.0	0.019444443999999998	0.0	0	0.019722222	1.5	0.04	0.0	0.21126799999999998
147	30	0	2	3	3	2	1	1.0	1	2012	4	2	1	16.83333333	34	1	1	1	4899	1.253611111	0.417777778	0.150555556	0.11666666699999999	0.2	0.18333333300000001	2	0.4175	3.2	0.89	0.0	0.6739850000000001
148	30	1	0	3	3	2	1	1.0	1	2012	4	2	1	11.0	42	0	1	1	4718	1.190833333	0.366111111	0.040277778	0.0	0.586111111	0.095	1	0.36666666700000006	3.0	0.82	0.0	0.483333
149	30	1	1	1	5	2	1	1.0	1	2012	4	2	1	13.0	42	0	1	1	288	0.075555556	0.048333333	0.062222222	0.0	0.019444443999999998	0.0	0	0.019722222	1.5	0.04	0.0	0.21126799999999998
150	30	1	2	3	3	2	1	1.0	1	2012	4	2	1	16.83333333	42	0	1	1	4899	1.253611111	0.417777778	0.150555556	0.11666666699999999	0.2	0.18333333300000001	2	0.4175	3.2	0.89	0.0	0.6739850000000001
151	31	0	0	2	1	6	1	1.0	1	2012	4	2	1	9.0	32	0	1	0	3032	0.751388889	0.208055556	0.136944444	0.0	0.345277778	0.1	1	0.280833333	3.0	0.63	0.0	0.5153310000000001
152	31	0	1	2	1	6	1	1.0	1	2012	4	2	1	10.0	32	0	1	0	3032	0.754722222	0.21	0.153888889	0.0	0.3725	0.083333333	1	0.238333333	3.0	0.61	0.0	0.41958
153	31	0	2	1	3	6	1	1.0	1	2012	4	2	1	11.0	32	0	1	0	2099	0.488333333	0.18861111100000003	0.147777778	0.0	0.189444444	0.0	0	0.13972222199999998	1.5	0.34	0.0	0.328032
154	31	0	4	1	5	6	1	1.0	1	2012	4	2	1	13.0	32	0	1	0	157	0.061666667	0.060833332999999996	0.042222222000000004	0.0	0.022222222000000003	0.0	0	0.0011111110000000001	1.5	0.0	0.0	1.25
155	31	0	5	1	3	6	1	1.0	1	2012	4	2	1	14.25	32	0	1	0	2099	0.491111111	0.17861111100000002	0.170833333	0.0	0.131111111	0.0	0	0.168611111	1.5	0.44	0.0	0.410214
156	31	1	0	1	3	6	1	1.0	1	2012	4	2	1	11.0	36	1	0	0	2099	0.488333333	0.18861111100000003	0.147777778	0.0	0.189444444	0.0	0	0.13972222199999998	1.5	0.34	0.0	0.328032
157	31	1	2	1	5	6	1	1.0	1	2012	4	2	1	13.0	36	1	0	0	157	0.061666667	0.060833332999999996	0.042222222000000004	0.0	0.022222222000000003	0.0	0	0.0011111110000000001	1.5	0.0	0.0	1.25
158	31	1	3	1	3	6	1	1.0	1	2012	4	2	1	14.25	36	1	0	0	2099	0.491111111	0.17861111100000002	0.170833333	0.0	0.131111111	0.0	0	0.168611111	1.5	0.44	0.0	0.410214
159	32	0	0	3	3	6	5	0.0	1	2012	4	2	1	9.5	76	1	0	0	1043	0.28055555600000004	0.09777777800000001	0.059722222	0.0	0.06	0.0	0	0.08	0.0	0.2	0.0	0.190972
160	32	0	1	3	3	6	5	0.0	1	2012	4	2	1	10.25	76	1	0	0	1043	0.295	0.108055556	0.085	0.0	0.08416666699999999	0.0	0	0.049444444000000004	0.0	0.16	0.0	0.044943800000000006
161	32	0	2	3	3	6	5	0.0	1	2012	4	2	1	14.5	76	1	0	0	3676	0.929722222	0.266944444	0.13	0.0	0.23	0.0	0	0.247222222	0.0	0.68	0.0	0.198876
162	32	0	3	3	3	6	5	0.0	1	2012	4	2	1	15.83333333	76	1	0	0	3676	1.001111111	0.33805555600000003	0.081111111	0.0	0.246666667	0.0	0	0.198611111	0.0	0.61	0.0	0.23216799999999999
163	33	0	0	3	3	6	1	1.0	1	2012	4	2	1	9.5	31	1	0	0	4045	0.963333333	0.292222222	0.148888889	0.0	0.325	0.0	0	0.288888889	1.5	0.67	0.0	0.627885
164	33	0	1	3	5	6	1	1.0	1	2012	4	2	1	12.0	31	1	0	0	5410	1.279166667	0.408611111	0.131111111	0.2	0.0	0.083333333	1	0.433611111	1.5	1.14	0.0	0.376682
165	33	0	2	3	3	6	1	1.0	1	2012	4	2	1	16.0	31	1	0	0	3647	1.036944444	0.283611111	0.11527777800000001	0.1	0.133333333	0.1	1	0.366111111	3.2	0.87	0.0	0.31259499999999996
166	34	0	1	4	3	6	5	0.0	1	2012	4	2	1	15.0	87	1	0	0	1380	0.475277778	0.134722222	0.384722222	0.0	0.1	0.0	0	0.11388888900000001	0.0	0.32	0.0	0.00487805
167	35	0	1	1	3	6	5	0.0	1	2012	4	2	1	13.25	70	0	0	0	425	0.1475	0.10055555599999999	0.11666666699999999	0.0	0.029444444	0.0	0	0.0775	0.0	0.27	0.0	0.0501792
168	36	0	0	3	3	6	1	0.0	1	2012	4	2	1	10.5	35	1	0	0	4370	1.069166667	0.40416666700000003	0.10666666699999999	0.15	0.083333333	0.1	1	0.306944444	2.4	0.76	10.5	0.677828
169	36	0	1	1	5	6	1	0.0	1	2012	4	2	1	11.83333333	35	1	0	0	480	0.10305555599999999	0.054444444	0.047222222	0.0	0.068333333	0.0	0	0.123333333	0.0	0.23	10.5	0.6509010000000001
170	36	0	2	3	3	6	1	0.0	1	2012	4	2	1	14.25	35	1	0	0	4844	1.134444444	0.413055556	0.042777777999999995	0.166666667	0.066666667	0.083333333	1	0.356388889	2.4	0.9	10.5	0.647701
171	37	0	0	3	2	2	2	0.0	1	2012	4	2	1	7.5	16	1	0	2	3654	0.874722222	0.305555556	0.091111111	0.0	0.311666667	0.1	1	0.252222222	0.0	0.59	0.0	0.47467
172	37	0	1	3	2	2	2	0.0	1	2012	4	2	1	16.16666667	16	1	0	2	3654	0.859166667	0.29833333300000003	0.308333333	0.166666667	0.0	0.0	0	0.268611111	1.45	0.59	0.0	0.7207859999999999
173	37	1	0	2	1	2	1	1.0	1	2012	4	2	1	9.5	50	1	1	2	2685	0.723888889	0.28472222199999997	0.28722222199999997	0.1	0.0	0.0	0	0.244722222	2.4	0.51	0.0	0.491487
174	37	1	1	4	5	2	1	1.0	1	2012	4	2	1	17.5	50	1	1	2	960	0.255	0.093611111	0.11694444400000001	0.0	0.08	0.0	0	0.0875	1.5	0.16	0.0	0.42222200000000004
175	37	1	2	4	3	2	1	1.0	1	2012	4	2	1	21.5	50	1	1	2	3264	0.8275	0.309722222	0.181388889	0.0	0.321111111	0.10222222199999999	1	0.211666667	3.0	0.51	0.0	0.396325
176	38	0	0	3	4	6	1	1.0	1	2012	4	2	1	10.0	35	1	1	0	5318	1.197222222	0.491388889	0.25	0.15	0.0	0.0	0	0.418333333	2.4	1.02	10.5	0.691235
177	38	0	1	3	4	6	1	1.0	1	2012	4	2	1	17.33333333	35	1	1	0	5318	1.1752777779999999	0.47166666700000004	0.23722222199999998	0.166666667	0.0	0.0	0	0.373888889	2.4	0.91	10.5	0.823923
178	39	1	0	4	1	1	1	1.0	1	2012	4	2	1	8.0	43	0	1	2	11289	2.6944444439999997	0.755833333	0.11777777800000001	0.4	0.06944444400000001	0.25	2	0.745833333	4.8	2.12	0.0	0.623464
179	39	1	1	4	1	1	1	1.0	1	2012	4	2	1	18.5	43	0	1	2	11289	2.715833333	0.8211111109999999	0.11527777800000001	0.36666666700000006	0.057777777999999995	0.25	2	0.643888889	6.5	1.98	0.0	0.416307
180	40	0	0	4	3	1	1	1.0	1	2012	4	2	1	18.25	55	1	1	1	12627	3.272777778	1.0008333329999999	0.305555556	0.816666667	0.0	0.1	1	0.39888888899999997	3.9	1.79	0.0	0.522981
181	40	0	1	4	3	1	1	1.0	1	2012	4	2	1	22.5	55	1	1	1	12627	3.2461111110000003	0.9844444440000001	0.322222222	0.7666666670000001	0.0	0.1	1	0.297777778	2.8	1.72	0.0	0.23320900000000003
182	40	1	0	4	3	1	1	1.0	1	2012	4	2	1	18.25	58	0	1	1	12627	3.272777778	1.0008333329999999	0.305555556	0.816666667	0.0	0.1	1	0.39888888899999997	3.9	1.79	0.0	0.522981
183	40	1	1	4	3	1	1	1.0	1	2012	4	2	1	22.5	58	0	1	1	12627	3.2461111110000003	0.9844444440000001	0.322222222	0.7666666670000001	0.0	0.1	1	0.297777778	2.8	1.72	0.0	0.23320900000000003
184	41	0	0	3	3	1	5	0.0	1	2012	4	3	2	12.0	62	1	1	2	2323	0.599444444	0.20555555600000003	0.065277778	0.0	0.186944444	0.0	0	0.18361111100000002	0.0	0.64	0.0	0.14674700000000002
185	41	0	3	3	3	1	5	0.0	1	2012	4	3	2	16.75	62	1	1	2	2392	0.591944444	0.181388889	0.049166667000000004	0.0	0.1875	0.0	0	0.176388889	0.0	0.48	0.0	0.179528
186	41	0	4	4	3	1	5	0.0	1	2012	4	3	2	19.5	62	1	1	2	3705	0.919444444	0.256666667	0.060555555999999996	0.0	0.329444444	0.15444444400000001	1	0.158611111	0.0	0.58	0.0	0.138354
187	41	0	5	4	5	1	5	0.0	1	2012	4	3	2	19.75	62	1	1	2	3353	0.875277778	0.308611111	0.196666667	0.0	0.174166667	0.0	0	0.185277778	0.0	0.58	0.0	0.191904
188	41	0	6	4	5	1	5	0.0	1	2012	4	3	2	20.16666667	62	1	1	2	4512	1.143055556	0.42972222200000004	0.129722222	0.0	0.324166667	0.133333333	1	0.2175	0.0	0.73	0.0	0.182631
189	41	0	7	4	5	1	5	0.0	1	2012	4	3	2	23.0	62	1	1	2	4512	1.163888889	0.396944444	0.10111111099999999	0.0	0.26916666699999997	0.2	1	0.194166667	0.0	0.69	0.0	0.20886999999999997
190	41	0	8	4	3	1	5	0.0	1	2012	4	3	2	23.16666667	62	1	1	2	7057	1.729722222	0.548055556	0.156111111	0.0	0.470277778	0.2	1	0.279166667	0.0	1.09	0.0	0.10348299999999999
191	42	0	0	4	4	2	1	1.0	1	2012	4	3	2	6.75	48	0	1	2	10081	2.341388889	0.663611111	0.006111111	0.0	0.7775	0.229166667	2	0.46083333299999996	4.5	1.37	0.0	0.361061
192	42	0	1	4	4	2	1	1.0	1	2012	4	3	2	16.5	48	0	1	2	10081	2.417777778	0.815	0.038055556000000004	0.35	0.145	0.289722222	2	0.588055556	5.9	1.48	0.0	0.413793
193	42	1	0	4	4	2	1	1.0	1	2012	4	3	2	9.25	46	1	1	2	7757	1.9958333330000002	0.567777778	0.035277777999999996	0.0	0.824444444	0.263333333	2	0.465277778	4.5	1.21	0.0	0.30209
194	42	1	1	4	4	2	1	1.0	1	2012	4	3	2	11.5	46	1	1	2	3479	0.825555556	0.228333333	0.160555556	0.0	0.332777778	0.0	0	0.20694444399999998	1.5	0.57	0.0	0.288591
195	42	1	2	4	4	2	1	1.0	1	2012	4	3	2	13.0	46	1	1	2	2216	0.549444444	0.15833333300000002	0.16777777800000002	0.0	0.168611111	0.0	0	0.168888889	1.5	0.4	0.0	0.342105
196	42	1	3	4	4	2	1	1.0	1	2012	4	3	2	14.16666667	46	1	1	2	5206	1.5230555559999999	0.453055556	0.2475	0.1	0.281666667	0.166666667	1	0.36111111100000004	3.4	0.93	0.0	0.338462
197	42	1	4	4	4	2	1	1.0	1	2012	4	3	2	15.75	46	1	1	2	2995	0.760833333	0.219444444	0.22555555600000002	0.0	0.243333333	0.0	0	0.198611111	1.5	0.51	0.0	0.197203
198	42	1	5	4	4	2	1	1.0	1	2012	4	3	2	19.75	46	1	1	2	13407	3.195833333	0.979166667	0.10138888900000001	0.0	0.974166667	0.4	2	0.605	4.5	1.88	0.0	0.207071
199	42	2	0	4	4	2	2	0.0	1	2012	4	3	2	6.75	17	0	0	2	10081	2.341388889	0.663611111	0.006111111	0.0	0.7775	0.229166667	2	0.46083333299999996	0.0	1.37	0.0	0.361061
200	42	2	1	4	4	2	2	0.0	1	2012	4	3	2	16.5	17	0	0	2	10081	2.417777778	0.815	0.038055556000000004	0.35	0.145	0.289722222	2	0.588055556	1.45	1.48	0.0	0.413793
201	42	2	2	1	3	2	2	0.0	1	2012	4	3	2	18.0	17	0	0	2	2350	0.5841666670000001	0.21638888899999997	0.058333333	0.0	0.15694444400000002	0.0	0	0.140833333	0.0	0.37	0.0	0.325444
202	42	2	3	1	3	2	2	0.0	1	2012	4	3	2	19.0	17	0	0	2	2350	0.5825	0.210277778	0.056388889000000005	0.0	0.15583333300000002	0.0	0	0.143888889	0.0	0.37	0.0	0.183398
203	42	3	0	3	3	2	3	0.0	1	2012	4	3	2	10.5	13	1	0	2	1516	0.373888889	0.1225	0.171666667	0.0	0.048611111	0.0	0	0.08583333300000001	0.0	0.22	0.0	0.220065
204	42	3	2	3	5	2	3	0.0	1	2012	4	3	2	12.0	13	1	0	2	3871	0.9330555559999999	0.316111111	0.045555556	0.0	0.36777777799999994	0.0	0	0.216944444	0.0	0.58	0.0	0.183099
205	42	3	4	3	5	2	3	0.0	1	2012	4	3	2	17.16666667	13	1	0	2	1713	0.45777777799999997	0.18	0.1075	0.0	0.123055556	0.0	0	0.160833333	0.0	0.36	0.0	0.23661500000000002
206	42	3	6	4	3	2	3	0.0	1	2012	4	3	2	21.0	13	1	0	2	1201	0.366388889	0.124722222	0.121944444	0.0	0.075833333	0.0	0	0.0675	0.0	0.2	0.0	0.06995889999999999
207	43	0	0	3	3	6	5	0.0	1	2012	4	3	2	11.0	43	0	1	0	2007	0.48194444399999997	0.166388889	0.070833333	0.0	0.130555556	0.0	0	0.173333333	0.0	0.43	0.0	0.48076899999999995
208	43	0	1	3	3	6	5	0.0	1	2012	4	3	2	12.25	43	0	1	0	2007	0.473888889	0.157777778	0.085	0.0	0.136944444	0.0	0	0.154722222	0.0	0.39	0.0	0.357271
209	43	0	2	3	3	6	5	0.0	1	2012	4	3	2	13.5	43	0	1	0	1541	0.360277778	0.11694444400000001	0.129444444	0.0	0.091944444	0.0	0	0.093333333	0.0	0.23	0.0	0.267857
210	43	0	3	3	3	6	5	0.0	1	2012	4	3	2	14.0	43	0	1	0	1541	0.355	0.113611111	0.110833333	0.0	0.08555555599999999	0.0	0	0.11777777800000001	0.0	0.28	0.0	0.146226
211	44	0	0	4	4	1	1	1.0	1	2012	4	3	2	8.5	38	0	1	2	5782	1.3677777780000002	0.42666666700000005	0.333611111	0.0	0.546944444	0.0	0	0.47361111100000003	1.5	1.23	0.0	0.41114399999999995
212	44	0	1	4	4	1	1	1.0	1	2012	4	3	2	12.5	38	0	1	2	1310	0.39027777799999996	0.111944444	0.185555556	0.0	0.09	0.0	0	0.10083333300000001	1.5	0.28	0.0	0.264463
213	44	0	2	4	4	1	1	1.0	1	2012	4	3	2	17.5	38	0	1	2	6296	1.549166667	0.4875	0.254722222	0.0	0.690555556	0.0	0	0.518611111	1.5	1.31	0.0	0.5436529999999999
214	45	0	0	3	3	6	1	1.0	1	2012	4	3	2	11.0	26	1	0	0	1354	0.375	0.133888889	0.194166667	0.0	0.10138888900000001	0.0	0	0.1075	1.5	0.26	0.0	0.19121400000000002
215	45	1	0	1	1	6	1	1.0	1	2012	4	3	2	5.0	35	0	0	0	2772	0.673333333	0.212777778	0.039444444	0.0	0.154722222	0.16944444399999997	1	0.164722222	3.0	0.53	0.0	0.160202
216	45	1	1	1	1	6	1	1.0	1	2012	4	3	2	14.0	35	0	0	0	2772	0.714722222	0.229444444	0.091944444	0.0	0.388611111	0.0	0	0.20444444399999998	1.5	0.48	0.0	0.20380399999999999
217	45	2	0	3	3	6	5	0.0	1	2012	4	3	2	11.0	8	0	0	0	1354	0.375	0.133888889	0.194166667	0.0	0.10138888900000001	0.0	0	0.1075	0.0	0.26	0.0	0.19121400000000002
218	45	3	0	3	3	6	5	0.0	1	2012	4	3	2	11.0	7	0	0	0	1354	0.375	0.133888889	0.194166667	0.0	0.10138888900000001	0.0	0	0.1075	0.0	0.26	0.0	0.19121400000000002
219	46	0	0	3	1	6	1	1.0	1	2012	4	3	2	7.0	22	1	0	0	7855	2.1069444440000002	0.664166667	0.126388889	0.0	0.48361111100000004	0.083333333	1	0.313055556	3.0	1.32	0.0	0.433008
220	46	0	1	3	1	6	1	1.0	1	2012	4	3	2	16.0	22	1	0	0	7855	2.120833333	0.6677777779999999	0.060833332999999996	0.166666667	0.350277778	0.15	1	0.337222222	3.2	1.46	0.0	0.42257
221	47	0	0	3	3	6	1	1.0	1	2012	4	3	2	12.0	28	1	0	0	18392	4.208611111000001	1.553888889	0.250833333	0.683333333	0.164444444	0.166666667	2	0.879166667	4.6	3.08	10.5	0.576303
222	47	0	1	3	5	6	1	1.0	1	2012	4	3	2	16.0	28	1	0	0	2012	0.504166667	0.18	0.19777777800000002	0.033333333	0.0	0.0	0	0.203611111	2.4	0.39	10.5	0.48704
223	47	0	2	3	3	6	1	1.0	1	2012	4	3	2	18.83333333	28	1	0	0	20396	4.695555556	1.721944444	0.185277778	0.75	0.152222222	0.21666666699999998	2	0.972777778	6.2	3.33	0.0	0.572816
224	47	1	0	3	1	6	1	1.0	1	2012	4	3	2	6.0	28	0	1	0	18804	4.181666667	1.531944444	0.15583333300000002	0.55	0.342222222	0.1	1	0.720833333	6.2	2.81	0.0	0.43738
225	47	1	1	3	1	6	1	1.0	1	2012	4	3	2	19.0	28	0	1	0	18804	4.1825	1.5194444440000001	0.15555555599999998	0.566666667	0.441944444	0.11666666699999999	1	0.8344444440000001	4.6	3.14	0.0	0.531292
226	48	0	0	3	3	1	5	0.0	1	2012	4	3	2	10.0	64	0	1	2	876	0.226666667	0.0675	0.067222222	0.0	0.06888888900000001	0.0	0	0.058055555999999994	0.0	0.16	0.0	0.0669856
227	48	0	1	3	5	1	5	0.0	1	2012	4	3	2	10.5	64	0	1	2	2193	0.493611111	0.19055555600000001	0.08388888900000001	0.083333333	0.0	0.0	0	0.15916666699999998	0.0	0.51	0.0	0.502618
228	48	0	3	3	3	1	5	0.0	1	2012	4	3	2	12.25	64	0	1	2	2237	0.5902777779999999	0.183055556	0.165833333	0.0	0.292222222	0.0	0	0.17222222199999998	0.0	0.49	0.0	0.21774200000000002
229	48	0	4	3	3	1	5	0.0	1	2012	4	3	2	14.5	64	0	1	2	1197	0.265555556	0.093888889	0.05	0.0	0.1	0.0	0	0.128333333	0.0	0.29	0.0	0.13203499999999999
230	48	0	7	3	1	1	5	0.0	1	2012	4	3	2	16.41666667	64	0	1	2	1157	0.258611111	0.079444444	0.069722222	0.0	0.108333333	0.0	0	0.091388889	0.0	0.22	0.0	0.20668699999999998
231	49	0	0	3	1	6	1	1.0	1	2012	4	3	2	5.5	50	0	0	0	3763	0.9602777779999999	0.298888889	0.180277778	0.0	0.256111111	0.0	0	0.201111111	1.5	0.67	0.0	0.109116
232	49	0	1	3	1	6	1	1.0	1	2012	4	3	2	10.0	50	0	0	0	3763	0.940277778	0.2775	0.122777778	0.0	0.381666667	0.0	0	0.236666667	1.5	0.67	0.0	0.335681
233	49	1	0	1	1	6	1	1.0	1	2012	4	3	2	5.5	47	1	0	0	1315	0.420555556	0.133055556	0.192777778	0.0	0.073333333	0.0	0	0.089444444	1.5	0.27	0.0	0.139752
234	49	1	1	1	1	6	1	1.0	1	2012	4	3	2	14.0	47	1	0	0	1315	0.417777778	0.11777777800000001	0.113611111	0.0	0.11666666699999999	0.0	0	0.156111111	1.5	0.36	0.0	0.268683
235	49	2	0	1	1	6	1	1.0	1	2012	4	3	2	7.5	22	1	1	0	1315	0.420555556	0.133055556	0.108055556	0.0	0.11666666699999999	0.0	0	0.111111111	1.5	0.29	0.0	0.3825
236	49	2	1	1	1	6	1	1.0	1	2012	4	3	2	20.0	22	1	1	0	1315	0.417777778	0.11777777800000001	0.23722222199999998	0.0	0.085	0.0	0	0.136388889	1.5	0.34	0.0	0.238289
237	49	3	0	3	2	6	3	0.0	1	2012	4	3	2	7.25	12	1	0	0	3634	0.9291666670000001	0.304444444	0.20305555600000003	0.166666667	0.0	0.0	0	0.23861111100000001	0.85	0.66	0.0	0.18044200000000002
238	49	3	1	3	2	6	3	0.0	1	2012	4	3	2	15.41666667	12	1	0	0	3634	0.901666667	0.255833333	0.19555555600000002	0.0	0.30111111100000004	0.0	0	0.246666667	0.0	0.63	0.0	0.29279299999999997
239	50	0	1	3	1	1	1	1.0	1	2012	4	3	2	19.5	45	1	1	1	22304	5.061944444	1.5677777780000002	0.229166667	0.583333333	0.133333333	0.2	2	1.222777778	4.3	4.85	0.0	0.432985
240	50	1	1	1	4	1	1	1.0	1	2012	4	3	2	12.75	45	0	0	1	2916	0.7625	0.231111111	0.227222222	0.0	0.195	0.1	1	0.2475	3.0	0.63	0.0	0.50505
241	50	1	2	1	5	1	1	1.0	1	2012	4	3	2	15.0	45	0	0	1	2952	0.676666667	0.206666667	0.22805555600000002	0.0	0.18388888899999997	0.0	0	0.1975	1.5	0.51	0.0	0.655415
242	50	1	3	1	3	1	1	1.0	1	2012	4	3	2	15.25	45	0	0	1	4240	1.109722222	0.317222222	0.41444444399999997	0.1	0.0	0.0	0	0.305277778	1.5	0.87	0.0	0.527753
243	51	1	0	3	1	6	1	1.0	1	2012	4	3	2	7.0	23	1	0	0	5935	1.6758333330000001	0.590833333	0.231666667	0.0	0.46666666700000003	0.0	0	0.34916666700000004	1.5	1.07	0.0	0.207637
244	51	1	1	3	1	6	1	1.0	1	2012	4	3	2	16.0	23	1	0	0	5935	1.6597222219999999	0.58	0.21666666699999998	0.0	0.7	0.0	0	0.41611111100000003	1.5	1.14	0.0	0.26502
245	52	0	0	3	4	6	1	1.0	1	2012	4	3	2	8.0	35	0	0	0	13496	3.1330555560000004	0.9611111109999999	0.15333333300000002	0.5	0.149444444	0.178333333	2	0.8375	4.3	2.19	0.0	0.525041
246	52	0	1	3	5	6	1	1.0	1	2012	4	3	2	10.5	35	0	0	0	11695	2.780833333	1.09	0.094722222	0.4	0.109722222	0.166666667	2	0.536944444	3.0	1.68	0.0	0.423176
247	52	0	2	1	3	6	1	1.0	1	2012	4	3	2	12.08333333	35	0	0	0	1877	0.473888889	0.144166667	0.121944444	0.0	0.133333333	0.0	0	0.11388888900000001	1.5	0.35	0.0	0.11463399999999999
248	52	1	4	4	3	6	1	1.0	1	2012	4	3	2	19.0	35	1	0	0	1570	0.40333333299999996	0.1325	0.11694444400000001	0.0	0.083333333	0.0	0	0.11861111099999999	1.5	0.29	0.0	0.17096
249	52	1	5	4	3	6	1	1.0	1	2012	4	3	2	20.08333333	35	1	0	0	1570	0.406388889	0.135833333	0.140555556	0.0	0.066666667	0.0	0	0.1	1.5	0.28	0.0	0.127778
250	53	0	0	1	3	6	5	0.0	1	2012	4	3	2	13.5	43	1	0	0	1608	0.441111111	0.143055556	0.029722222000000003	0.016666667	0.110555556	0.083333333	1	0.131111111	0.0	0.32	0.0	0.27118600000000004
251	53	0	1	1	3	6	5	0.0	1	2012	4	3	2	14.16666667	43	1	0	0	1608	0.41583333299999997	0.11666666699999999	0.059722222	0.016666667	0.10666666699999999	0.083333333	1	0.123055556	0.0	0.31	0.0	0.209932
